,src_imgPath,part_imgPath,part_edgePath,tgt_imgPath,mask_imgPath,landmark1_x,landmark1_y,landmark2_x,landmark2_y,bbox_x1,bbox_y1,bbox_x2,bbox_y2,collar_type,edge_imgPath
3899,./DATA/Res/croped/390941951_548353308804-00004.jpg,./DATA/Res/collar/390941951_548353308804-00004.jpg,./DATA/Res/collarEdge/390941951_548353308804-00004.jpg,./DATA/Res/target/390941951_548353308804-00004.jpg,./DATA/Res/mask/390941951_548353308804-00004.jpg,111,31,154,29,82,0,182,100,5,./DATA/Res/edges/390941951_548353308804-00004.jpg
3900,./DATA/Res/croped/391052286_556496561800-00004.jpg,./DATA/Res/collar/391052286_556496561800-00004.jpg,./DATA/Res/collarEdge/391052286_556496561800-00004.jpg,./DATA/Res/target/391052286_556496561800-00004.jpg,./DATA/Res/mask/391052286_556496561800-00004.jpg,114,33,136,34,75,0,175,100,0,./DATA/Res/edges/391052286_556496561800-00004.jpg
3901,./DATA/Res/croped/397341302_562677384864-00004.jpg,./DATA/Res/collar/397341302_562677384864-00004.jpg,./DATA/Res/collarEdge/397341302_562677384864-00004.jpg,./DATA/Res/target/397341302_562677384864-00004.jpg,./DATA/Res/mask/397341302_562677384864-00004.jpg,103,26,148,24,75,0,175,100,5,./DATA/Res/edges/397341302_562677384864-00004.jpg
3902,./DATA/Res/croped/399268239_527933165015-00004.jpg,./DATA/Res/collar/399268239_527933165015-00004.jpg,./DATA/Res/collarEdge/399268239_527933165015-00004.jpg,./DATA/Res/target/399268239_527933165015-00004.jpg,./DATA/Res/mask/399268239_527933165015-00004.jpg,110,28,155,27,82,0,182,100,5,./DATA/Res/edges/399268239_527933165015-00004.jpg
3903,./DATA/Res/croped/402988783_555264054004-00004.jpg,./DATA/Res/collar/402988783_555264054004-00004.jpg,./DATA/Res/collarEdge/402988783_555264054004-00004.jpg,./DATA/Res/target/402988783_555264054004-00004.jpg,./DATA/Res/mask/402988783_555264054004-00004.jpg,110,51,135,49,72,0,172,100,5,./DATA/Res/edges/402988783_555264054004-00004.jpg
3904,./DATA/Res/croped/405049039_564151878805-00004.jpg,./DATA/Res/collar/405049039_564151878805-00004.jpg,./DATA/Res/collarEdge/405049039_564151878805-00004.jpg,./DATA/Res/target/405049039_564151878805-00004.jpg,./DATA/Res/mask/405049039_564151878805-00004.jpg,103,58,162,56,82,7,182,107,0,./DATA/Res/edges/405049039_564151878805-00004.jpg
3905,./DATA/Res/croped/407807903_529683945136-00004.jpg,./DATA/Res/collar/407807903_529683945136-00004.jpg,./DATA/Res/collarEdge/407807903_529683945136-00004.jpg,./DATA/Res/target/407807903_529683945136-00004.jpg,./DATA/Res/mask/407807903_529683945136-00004.jpg,106,24,150,27,78,0,178,100,5,./DATA/Res/edges/407807903_529683945136-00004.jpg
3906,./DATA/Res/croped/444076877_543240350296-00004.jpg,./DATA/Res/collar/444076877_543240350296-00004.jpg,./DATA/Res/collarEdge/444076877_543240350296-00004.jpg,./DATA/Res/target/444076877_543240350296-00004.jpg,./DATA/Res/mask/444076877_543240350296-00004.jpg,99,23,151,25,75,0,175,100,10,./DATA/Res/edges/444076877_543240350296-00004.jpg
3908,./DATA/Res/croped/473496795_545283207784-00000.jpg,./DATA/Res/collar/473496795_545283207784-00000.jpg,./DATA/Res/collarEdge/473496795_545283207784-00000.jpg,./DATA/Res/target/473496795_545283207784-00000.jpg,./DATA/Res/mask/473496795_545283207784-00000.jpg,99,48,149,53,74,0,174,100,5,./DATA/Res/edges/473496795_545283207784-00000.jpg
3909,./DATA/Res/croped/473496795_545283207784-00001.jpg,./DATA/Res/collar/473496795_545283207784-00001.jpg,./DATA/Res/collarEdge/473496795_545283207784-00001.jpg,./DATA/Res/target/473496795_545283207784-00001.jpg,./DATA/Res/mask/473496795_545283207784-00001.jpg,103,52,154,57,78,4,178,104,5,./DATA/Res/edges/473496795_545283207784-00001.jpg
3910,./DATA/Res/croped/473496795_545283207784-00005.jpg,./DATA/Res/collar/473496795_545283207784-00005.jpg,./DATA/Res/collarEdge/473496795_545283207784-00005.jpg,./DATA/Res/target/473496795_545283207784-00005.jpg,./DATA/Res/mask/473496795_545283207784-00005.jpg,102,44,158,47,80,0,180,100,5,./DATA/Res/edges/473496795_545283207784-00005.jpg
3911,./DATA/Res/croped/482506467_556362957155-00004.jpg,./DATA/Res/collar/482506467_556362957155-00004.jpg,./DATA/Res/collarEdge/482506467_556362957155-00004.jpg,./DATA/Res/target/482506467_556362957155-00004.jpg,./DATA/Res/mask/482506467_556362957155-00004.jpg,104,33,157,33,80,0,180,100,5,./DATA/Res/edges/482506467_556362957155-00004.jpg
3912,./DATA/Res/croped/48274044_567981178152-00004.jpg,./DATA/Res/collar/48274044_567981178152-00004.jpg,./DATA/Res/collarEdge/48274044_567981178152-00004.jpg,./DATA/Res/target/48274044_567981178152-00004.jpg,./DATA/Res/mask/48274044_567981178152-00004.jpg,100,46,156,44,78,0,178,100,10,./DATA/Res/edges/48274044_567981178152-00004.jpg
3913,./DATA/Res/croped/486401584_556192473218-00002.jpg,./DATA/Res/collar/486401584_556192473218-00002.jpg,./DATA/Res/collarEdge/486401584_556192473218-00002.jpg,./DATA/Res/target/486401584_556192473218-00002.jpg,./DATA/Res/mask/486401584_556192473218-00002.jpg,87,31,154,31,70,0,170,100,10,./DATA/Res/edges/486401584_556192473218-00002.jpg
3914,./DATA/Res/croped/486401584_563540712278-00002.jpg,./DATA/Res/collar/486401584_563540712278-00002.jpg,./DATA/Res/collarEdge/486401584_563540712278-00002.jpg,./DATA/Res/target/486401584_563540712278-00002.jpg,./DATA/Res/mask/486401584_563540712278-00002.jpg,109,31,150,32,79,0,179,100,5,./DATA/Res/edges/486401584_563540712278-00002.jpg
3916,./DATA/Res/croped/524472340_536303188015-00001.jpg,./DATA/Res/collar/524472340_536303188015-00001.jpg,./DATA/Res/collarEdge/524472340_536303188015-00001.jpg,./DATA/Res/target/524472340_536303188015-00001.jpg,./DATA/Res/mask/524472340_536303188015-00001.jpg,104,49,153,52,78,0,178,100,0,./DATA/Res/edges/524472340_536303188015-00001.jpg
3917,./DATA/Res/croped/529391355_563044156739-00001.jpg,./DATA/Res/collar/529391355_563044156739-00001.jpg,./DATA/Res/collarEdge/529391355_563044156739-00001.jpg,./DATA/Res/target/529391355_563044156739-00001.jpg,./DATA/Res/mask/529391355_563044156739-00001.jpg,117,47,146,48,81,0,181,100,5,./DATA/Res/edges/529391355_563044156739-00001.jpg
3918,./DATA/Res/croped/531890215_564042724210-00004.jpg,./DATA/Res/collar/531890215_564042724210-00004.jpg,./DATA/Res/collarEdge/531890215_564042724210-00004.jpg,./DATA/Res/target/531890215_564042724210-00004.jpg,./DATA/Res/mask/531890215_564042724210-00004.jpg,100,58,160,56,80,7,180,107,6,./DATA/Res/edges/531890215_564042724210-00004.jpg
3919,./DATA/Res/croped/542207575_565721284361-00004.jpg,./DATA/Res/collar/542207575_565721284361-00004.jpg,./DATA/Res/collarEdge/542207575_565721284361-00004.jpg,./DATA/Res/target/542207575_565721284361-00004.jpg,./DATA/Res/mask/542207575_565721284361-00004.jpg,124,46,159,41,91,0,191,100,5,./DATA/Res/edges/542207575_565721284361-00004.jpg
3920,./DATA/Res/croped/551244658_569167335507-00000.jpg,./DATA/Res/collar/551244658_569167335507-00000.jpg,./DATA/Res/collarEdge/551244658_569167335507-00000.jpg,./DATA/Res/target/551244658_569167335507-00000.jpg,./DATA/Res/mask/551244658_569167335507-00000.jpg,117,41,148,40,82,0,182,100,5,./DATA/Res/edges/551244658_569167335507-00000.jpg
3921,./DATA/Res/croped/571920370_558494009187-00002.jpg,./DATA/Res/collar/571920370_558494009187-00002.jpg,./DATA/Res/collarEdge/571920370_558494009187-00002.jpg,./DATA/Res/target/571920370_558494009187-00002.jpg,./DATA/Res/mask/571920370_558494009187-00002.jpg,115,64,151,63,83,13,183,113,10,./DATA/Res/edges/571920370_558494009187-00002.jpg
3922,./DATA/Res/croped/571920370_558494009187-00003.jpg,./DATA/Res/collar/571920370_558494009187-00003.jpg,./DATA/Res/collarEdge/571920370_558494009187-00003.jpg,./DATA/Res/target/571920370_558494009187-00003.jpg,./DATA/Res/mask/571920370_558494009187-00003.jpg,110,60,159,62,84,11,184,111,0,./DATA/Res/edges/571920370_558494009187-00003.jpg
3923,./DATA/Res/croped/583708065_557908316088-00004.jpg,./DATA/Res/collar/583708065_557908316088-00004.jpg,./DATA/Res/collarEdge/583708065_557908316088-00004.jpg,./DATA/Res/target/583708065_557908316088-00004.jpg,./DATA/Res/mask/583708065_557908316088-00004.jpg,66,64,99,65,32,14,132,114,0,./DATA/Res/edges/583708065_557908316088-00004.jpg
3924,./DATA/Res/croped/592884312_520934857820-00004.jpg,./DATA/Res/collar/592884312_520934857820-00004.jpg,./DATA/Res/collarEdge/592884312_520934857820-00004.jpg,./DATA/Res/target/592884312_520934857820-00004.jpg,./DATA/Res/mask/592884312_520934857820-00004.jpg,109,50,158,48,83,0,183,100,0,./DATA/Res/edges/592884312_520934857820-00004.jpg
3925,./DATA/Res/croped/59710563_568915620607-00002.jpg,./DATA/Res/collar/59710563_568915620607-00002.jpg,./DATA/Res/collarEdge/59710563_568915620607-00002.jpg,./DATA/Res/target/59710563_568915620607-00002.jpg,./DATA/Res/mask/59710563_568915620607-00002.jpg,110,48,142,48,76,0,176,100,10,./DATA/Res/edges/59710563_568915620607-00002.jpg
3926,./DATA/Res/croped/60041139_566643321801-00000.jpg,./DATA/Res/collar/60041139_566643321801-00000.jpg,./DATA/Res/collarEdge/60041139_566643321801-00000.jpg,./DATA/Res/target/60041139_566643321801-00000.jpg,./DATA/Res/mask/60041139_566643321801-00000.jpg,115,40,146,36,80,0,180,100,6,./DATA/Res/edges/60041139_566643321801-00000.jpg
3927,./DATA/Res/croped/60041139_566643321801-00005.jpg,./DATA/Res/collar/60041139_566643321801-00005.jpg,./DATA/Res/collarEdge/60041139_566643321801-00005.jpg,./DATA/Res/target/60041139_566643321801-00005.jpg,./DATA/Res/mask/60041139_566643321801-00005.jpg,110,45,164,40,87,0,187,100,6,./DATA/Res/edges/60041139_566643321801-00005.jpg
3928,./DATA/Res/croped/61208801_565315943174-00004.jpg,./DATA/Res/collar/61208801_565315943174-00004.jpg,./DATA/Res/collarEdge/61208801_565315943174-00004.jpg,./DATA/Res/target/61208801_565315943174-00004.jpg,./DATA/Res/mask/61208801_565315943174-00004.jpg,57,60,97,56,27,8,127,108,10,./DATA/Res/edges/61208801_565315943174-00004.jpg
3929,./DATA/Res/croped/61226925_565768175082-00000.jpg,./DATA/Res/collar/61226925_565768175082-00000.jpg,./DATA/Res/collarEdge/61226925_565768175082-00000.jpg,./DATA/Res/target/61226925_565768175082-00000.jpg,./DATA/Res/mask/61226925_565768175082-00000.jpg,172,35,170,31,121,0,221,100,5,./DATA/Res/edges/61226925_565768175082-00000.jpg
3930,./DATA/Res/croped/61226925_565768175082-00005.jpg,./DATA/Res/collar/61226925_565768175082-00005.jpg,./DATA/Res/collarEdge/61226925_565768175082-00005.jpg,./DATA/Res/target/61226925_565768175082-00005.jpg,./DATA/Res/mask/61226925_565768175082-00005.jpg,104,37,150,32,77,0,177,100,5,./DATA/Res/edges/61226925_565768175082-00005.jpg
3937,./DATA/Res/croped/65417173_560473614281-00000.jpg,./DATA/Res/collar/65417173_560473614281-00000.jpg,./DATA/Res/collarEdge/65417173_560473614281-00000.jpg,./DATA/Res/target/65417173_560473614281-00000.jpg,./DATA/Res/mask/65417173_560473614281-00000.jpg,127,29,160,27,93,0,193,100,0,./DATA/Res/edges/65417173_560473614281-00000.jpg
3938,./DATA/Res/croped/65417173_560473614281-00005.jpg,./DATA/Res/collar/65417173_560473614281-00005.jpg,./DATA/Res/collarEdge/65417173_560473614281-00005.jpg,./DATA/Res/target/65417173_560473614281-00005.jpg,./DATA/Res/mask/65417173_560473614281-00005.jpg,123,55,162,52,92,3,192,103,0,./DATA/Res/edges/65417173_560473614281-00005.jpg
3939,./DATA/Res/croped/662831292_563620814484-00003.jpg,./DATA/Res/collar/662831292_563620814484-00003.jpg,./DATA/Res/collarEdge/662831292_563620814484-00003.jpg,./DATA/Res/target/662831292_563620814484-00003.jpg,./DATA/Res/mask/662831292_563620814484-00003.jpg,86,23,131,27,58,0,158,100,0,./DATA/Res/edges/662831292_563620814484-00003.jpg
3941,./DATA/Res/croped/674519854_569283359978-00004.jpg,./DATA/Res/collar/674519854_569283359978-00004.jpg,./DATA/Res/collarEdge/674519854_569283359978-00004.jpg,./DATA/Res/target/674519854_569283359978-00004.jpg,./DATA/Res/mask/674519854_569283359978-00004.jpg,112,42,153,43,82,0,182,100,10,./DATA/Res/edges/674519854_569283359978-00004.jpg
3942,./DATA/Res/croped/675096895_565225533926-00004.jpg,./DATA/Res/collar/675096895_565225533926-00004.jpg,./DATA/Res/collarEdge/675096895_565225533926-00004.jpg,./DATA/Res/target/675096895_565225533926-00004.jpg,./DATA/Res/mask/675096895_565225533926-00004.jpg,112,44,141,42,76,0,176,100,0,./DATA/Res/edges/675096895_565225533926-00004.jpg
3943,./DATA/Res/croped/675823600_565531731504-00004.jpg,./DATA/Res/collar/675823600_565531731504-00004.jpg,./DATA/Res/collarEdge/675823600_565531731504-00004.jpg,./DATA/Res/target/675823600_565531731504-00004.jpg,./DATA/Res/mask/675823600_565531731504-00004.jpg,100,35,156,39,78,0,178,100,6,./DATA/Res/edges/675823600_565531731504-00004.jpg
3944,./DATA/Res/croped/680974998_568731205403-00004.jpg,./DATA/Res/collar/680974998_568731205403-00004.jpg,./DATA/Res/collarEdge/680974998_568731205403-00004.jpg,./DATA/Res/target/680974998_568731205403-00004.jpg,./DATA/Res/mask/680974998_568731205403-00004.jpg,116,52,144,54,80,3,180,103,10,./DATA/Res/edges/680974998_568731205403-00004.jpg
3945,./DATA/Res/croped/684064898_567810329291-00004.jpg,./DATA/Res/collar/684064898_567810329291-00004.jpg,./DATA/Res/collarEdge/684064898_567810329291-00004.jpg,./DATA/Res/target/684064898_567810329291-00004.jpg,./DATA/Res/mask/684064898_567810329291-00004.jpg,104,27,164,29,84,0,184,100,5,./DATA/Res/edges/684064898_567810329291-00004.jpg
3946,./DATA/Res/croped/689688633_564476200607-00004.jpg,./DATA/Res/collar/689688633_564476200607-00004.jpg,./DATA/Res/collarEdge/689688633_564476200607-00004.jpg,./DATA/Res/target/689688633_564476200607-00004.jpg,./DATA/Res/mask/689688633_564476200607-00004.jpg,103,27,147,27,75,0,175,100,5,./DATA/Res/edges/689688633_564476200607-00004.jpg
3947,./DATA/Res/croped/693485635_564207733919-00004.jpg,./DATA/Res/collar/693485635_564207733919-00004.jpg,./DATA/Res/collarEdge/693485635_564207733919-00004.jpg,./DATA/Res/target/693485635_564207733919-00004.jpg,./DATA/Res/mask/693485635_564207733919-00004.jpg,102,50,159,51,80,0,180,100,6,./DATA/Res/edges/693485635_564207733919-00004.jpg
3948,./DATA/Res/croped/693880400_564569353914-00004.jpg,./DATA/Res/collar/693880400_564569353914-00004.jpg,./DATA/Res/collarEdge/693880400_564569353914-00004.jpg,./DATA/Res/target/693880400_564569353914-00004.jpg,./DATA/Res/mask/693880400_564569353914-00004.jpg,98,24,143,25,70,0,170,100,5,./DATA/Res/edges/693880400_564569353914-00004.jpg
3950,./DATA/Res/croped/695284482_548806415776-00004.jpg,./DATA/Res/collar/695284482_548806415776-00004.jpg,./DATA/Res/collarEdge/695284482_548806415776-00004.jpg,./DATA/Res/target/695284482_548806415776-00004.jpg,./DATA/Res/mask/695284482_548806415776-00004.jpg,96,26,156,24,76,0,176,100,10,./DATA/Res/edges/695284482_548806415776-00004.jpg
3952,./DATA/Res/croped/699269122_566251519563-00004.jpg,./DATA/Res/collar/699269122_566251519563-00004.jpg,./DATA/Res/collarEdge/699269122_566251519563-00004.jpg,./DATA/Res/target/699269122_566251519563-00004.jpg,./DATA/Res/mask/699269122_566251519563-00004.jpg,99,47,157,48,78,0,178,100,6,./DATA/Res/edges/699269122_566251519563-00004.jpg
3953,./DATA/Res/croped/709638956_549016406033-00005.jpg,./DATA/Res/collar/709638956_549016406033-00005.jpg,./DATA/Res/collarEdge/709638956_549016406033-00005.jpg,./DATA/Res/target/709638956_549016406033-00005.jpg,./DATA/Res/mask/709638956_549016406033-00005.jpg,95,117,118,118,56,67,156,167,5,./DATA/Res/edges/709638956_549016406033-00005.jpg
3954,./DATA/Res/croped/732900153_566352910079-00004.jpg,./DATA/Res/collar/732900153_566352910079-00004.jpg,./DATA/Res/collarEdge/732900153_566352910079-00004.jpg,./DATA/Res/target/732900153_566352910079-00004.jpg,./DATA/Res/mask/732900153_566352910079-00004.jpg,106,43,144,40,75,0,175,100,6,./DATA/Res/edges/732900153_566352910079-00004.jpg
3957,./DATA/Res/croped/740358104_568250972981-00004.jpg,./DATA/Res/collar/740358104_568250972981-00004.jpg,./DATA/Res/collarEdge/740358104_568250972981-00004.jpg,./DATA/Res/target/740358104_568250972981-00004.jpg,./DATA/Res/mask/740358104_568250972981-00004.jpg,99,29,154,32,76,0,176,100,5,./DATA/Res/edges/740358104_568250972981-00004.jpg
3958,./DATA/Res/croped/741617992_545344966175-00004.jpg,./DATA/Res/collar/741617992_545344966175-00004.jpg,./DATA/Res/collarEdge/741617992_545344966175-00004.jpg,./DATA/Res/target/741617992_545344966175-00004.jpg,./DATA/Res/mask/741617992_545344966175-00004.jpg,107,29,150,27,78,0,178,100,0,./DATA/Res/edges/741617992_545344966175-00004.jpg
3959,./DATA/Res/croped/743136368_569489251660-00004.jpg,./DATA/Res/collar/743136368_569489251660-00004.jpg,./DATA/Res/collarEdge/743136368_569489251660-00004.jpg,./DATA/Res/target/743136368_569489251660-00004.jpg,./DATA/Res/mask/743136368_569489251660-00004.jpg,104,40,147,39,75,0,175,100,0,./DATA/Res/edges/743136368_569489251660-00004.jpg
3960,./DATA/Res/croped/745007849_565673082198-00004.jpg,./DATA/Res/collar/745007849_565673082198-00004.jpg,./DATA/Res/collarEdge/745007849_565673082198-00004.jpg,./DATA/Res/target/745007849_565673082198-00004.jpg,./DATA/Res/mask/745007849_565673082198-00004.jpg,110,35,142,32,76,0,176,100,5,./DATA/Res/edges/745007849_565673082198-00004.jpg
3961,./DATA/Res/croped/745740386_569465989344-00004.jpg,./DATA/Res/collar/745740386_569465989344-00004.jpg,./DATA/Res/collarEdge/745740386_569465989344-00004.jpg,./DATA/Res/target/745740386_569465989344-00004.jpg,./DATA/Res/mask/745740386_569465989344-00004.jpg,110,27,152,27,81,0,181,100,5,./DATA/Res/edges/745740386_569465989344-00004.jpg
3962,./DATA/Res/croped/752353721_564725186075-00002.jpg,./DATA/Res/collar/752353721_564725186075-00002.jpg,./DATA/Res/collarEdge/752353721_564725186075-00002.jpg,./DATA/Res/target/752353721_564725186075-00002.jpg,./DATA/Res/mask/752353721_564725186075-00002.jpg,115,53,141,54,78,3,178,103,6,./DATA/Res/edges/752353721_564725186075-00002.jpg
3963,./DATA/Res/croped/75318385_527984946157-00004.jpg,./DATA/Res/collar/75318385_527984946157-00004.jpg,./DATA/Res/collarEdge/75318385_527984946157-00004.jpg,./DATA/Res/target/75318385_527984946157-00004.jpg,./DATA/Res/mask/75318385_527984946157-00004.jpg,97,56,163,60,80,8,180,108,0,./DATA/Res/edges/75318385_527984946157-00004.jpg
3964,./DATA/Res/croped/753437582_569611940386-00004.jpg,./DATA/Res/collar/753437582_569611940386-00004.jpg,./DATA/Res/collarEdge/753437582_569611940386-00004.jpg,./DATA/Res/target/753437582_569611940386-00004.jpg,./DATA/Res/mask/753437582_569611940386-00004.jpg,93,76,143,72,68,24,168,124,5,./DATA/Res/edges/753437582_569611940386-00004.jpg
3965,./DATA/Res/croped/75371877_562939628403-00004.jpg,./DATA/Res/collar/75371877_562939628403-00004.jpg,./DATA/Res/collarEdge/75371877_562939628403-00004.jpg,./DATA/Res/target/75371877_562939628403-00004.jpg,./DATA/Res/mask/75371877_562939628403-00004.jpg,112,25,146,26,79,0,179,100,5,./DATA/Res/edges/75371877_562939628403-00004.jpg
3966,./DATA/Res/croped/760813522_564375177232-00004.jpg,./DATA/Res/collar/760813522_564375177232-00004.jpg,./DATA/Res/collarEdge/760813522_564375177232-00004.jpg,./DATA/Res/target/760813522_564375177232-00004.jpg,./DATA/Res/mask/760813522_564375177232-00004.jpg,105,26,144,25,74,0,174,100,7,./DATA/Res/edges/760813522_564375177232-00004.jpg
3967,./DATA/Res/croped/761122022_563808833319-00000.jpg,./DATA/Res/collar/761122022_563808833319-00000.jpg,./DATA/Res/collarEdge/761122022_563808833319-00000.jpg,./DATA/Res/target/761122022_563808833319-00000.jpg,./DATA/Res/mask/761122022_563808833319-00000.jpg,132,42,163,44,97,0,197,100,5,./DATA/Res/edges/761122022_563808833319-00000.jpg
3968,./DATA/Res/croped/769948092_556922667118-00002.jpg,./DATA/Res/collar/769948092_556922667118-00002.jpg,./DATA/Res/collarEdge/769948092_556922667118-00002.jpg,./DATA/Res/target/769948092_556922667118-00002.jpg,./DATA/Res/mask/769948092_556922667118-00002.jpg,105,42,156,41,80,0,180,100,10,./DATA/Res/edges/769948092_556922667118-00002.jpg
3969,./DATA/Res/croped/782266241_563806650190-00004.jpg,./DATA/Res/collar/782266241_563806650190-00004.jpg,./DATA/Res/collarEdge/782266241_563806650190-00004.jpg,./DATA/Res/target/782266241_563806650190-00004.jpg,./DATA/Res/mask/782266241_563806650190-00004.jpg,99,47,158,48,78,0,178,100,6,./DATA/Res/edges/782266241_563806650190-00004.jpg
3970,./DATA/Res/croped/784650033_569353847157-00004.jpg,./DATA/Res/collar/784650033_569353847157-00004.jpg,./DATA/Res/collarEdge/784650033_569353847157-00004.jpg,./DATA/Res/target/784650033_569353847157-00004.jpg,./DATA/Res/mask/784650033_569353847157-00004.jpg,84,41,155,40,69,0,169,100,8,./DATA/Res/edges/784650033_569353847157-00004.jpg
3972,./DATA/Res/croped/792531005_565106180650-00004.jpg,./DATA/Res/collar/792531005_565106180650-00004.jpg,./DATA/Res/collarEdge/792531005_565106180650-00004.jpg,./DATA/Res/target/792531005_565106180650-00004.jpg,./DATA/Res/mask/792531005_565106180650-00004.jpg,110,27,147,26,78,0,178,100,0,./DATA/Res/edges/792531005_565106180650-00004.jpg
3973,./DATA/Res/croped/79476167_567759476460-00004.jpg,./DATA/Res/collar/79476167_567759476460-00004.jpg,./DATA/Res/collarEdge/79476167_567759476460-00004.jpg,./DATA/Res/target/79476167_567759476460-00004.jpg,./DATA/Res/mask/79476167_567759476460-00004.jpg,104,30,146,30,75,0,175,100,0,./DATA/Res/edges/79476167_567759476460-00004.jpg
3974,./DATA/Res/croped/796797054_547326555407-00004.jpg,./DATA/Res/collar/796797054_547326555407-00004.jpg,./DATA/Res/collarEdge/796797054_547326555407-00004.jpg,./DATA/Res/target/796797054_547326555407-00004.jpg,./DATA/Res/mask/796797054_547326555407-00004.jpg,102,29,135,25,68,0,168,100,5,./DATA/Res/edges/796797054_547326555407-00004.jpg
3975,./DATA/Res/croped/806348657_564201984201-00004.jpg,./DATA/Res/collar/806348657_564201984201-00004.jpg,./DATA/Res/collarEdge/806348657_564201984201-00004.jpg,./DATA/Res/target/806348657_564201984201-00004.jpg,./DATA/Res/mask/806348657_564201984201-00004.jpg,111,27,142,25,76,0,176,100,10,./DATA/Res/edges/806348657_564201984201-00004.jpg
3976,./DATA/Res/croped/81838666_565141618442-00004.jpg,./DATA/Res/collar/81838666_565141618442-00004.jpg,./DATA/Res/collarEdge/81838666_565141618442-00004.jpg,./DATA/Res/target/81838666_565141618442-00004.jpg,./DATA/Res/mask/81838666_565141618442-00004.jpg,112,43,141,44,76,0,176,100,5,./DATA/Res/edges/81838666_565141618442-00004.jpg
3977,./DATA/Res/croped/826863733_547970024752-00004.jpg,./DATA/Res/collar/826863733_547970024752-00004.jpg,./DATA/Res/collarEdge/826863733_547970024752-00004.jpg,./DATA/Res/target/826863733_547970024752-00004.jpg,./DATA/Res/mask/826863733_547970024752-00004.jpg,112,42,143,41,77,0,177,100,5,./DATA/Res/edges/826863733_547970024752-00004.jpg
3978,./DATA/Res/croped/826863733_548696471370-00004.jpg,./DATA/Res/collar/826863733_548696471370-00004.jpg,./DATA/Res/collarEdge/826863733_548696471370-00004.jpg,./DATA/Res/target/826863733_548696471370-00004.jpg,./DATA/Res/mask/826863733_548696471370-00004.jpg,84,50,138,50,61,0,161,100,5,./DATA/Res/edges/826863733_548696471370-00004.jpg
3979,./DATA/Res/croped/832911831_565301828465-00004.jpg,./DATA/Res/collar/832911831_565301828465-00004.jpg,./DATA/Res/collarEdge/832911831_565301828465-00004.jpg,./DATA/Res/target/832911831_565301828465-00004.jpg,./DATA/Res/mask/832911831_565301828465-00004.jpg,108,24,152,25,80,0,180,100,5,./DATA/Res/edges/832911831_565301828465-00004.jpg
3980,./DATA/Res/croped/835044995_564892277141-00004.jpg,./DATA/Res/collar/835044995_564892277141-00004.jpg,./DATA/Res/collarEdge/835044995_564892277141-00004.jpg,./DATA/Res/target/835044995_564892277141-00004.jpg,./DATA/Res/mask/835044995_564892277141-00004.jpg,109,35,149,34,79,0,179,100,5,./DATA/Res/edges/835044995_564892277141-00004.jpg
3981,./DATA/Res/croped/840527076_557022058395-00004.jpg,./DATA/Res/collar/840527076_557022058395-00004.jpg,./DATA/Res/collarEdge/840527076_557022058395-00004.jpg,./DATA/Res/target/840527076_557022058395-00004.jpg,./DATA/Res/mask/840527076_557022058395-00004.jpg,103,55,156,55,79,5,179,105,5,./DATA/Res/edges/840527076_557022058395-00004.jpg
3983,./DATA/Res/croped/860905453_563604731429-00004.jpg,./DATA/Res/collar/860905453_563604731429-00004.jpg,./DATA/Res/collarEdge/860905453_563604731429-00004.jpg,./DATA/Res/target/860905453_563604731429-00004.jpg,./DATA/Res/mask/860905453_563604731429-00004.jpg,109,51,155,49,82,0,182,100,5,./DATA/Res/edges/860905453_563604731429-00004.jpg
3984,./DATA/Res/croped/864371736_557771568460-00004.jpg,./DATA/Res/collar/864371736_557771568460-00004.jpg,./DATA/Res/collarEdge/864371736_557771568460-00004.jpg,./DATA/Res/target/864371736_557771568460-00004.jpg,./DATA/Res/mask/864371736_557771568460-00004.jpg,99,32,148,32,73,0,173,100,5,./DATA/Res/edges/864371736_557771568460-00004.jpg
3985,./DATA/Res/croped/864457509_567215828982-00004.jpg,./DATA/Res/collar/864457509_567215828982-00004.jpg,./DATA/Res/collarEdge/864457509_567215828982-00004.jpg,./DATA/Res/target/864457509_567215828982-00004.jpg,./DATA/Res/mask/864457509_567215828982-00004.jpg,96,23,143,21,69,0,169,100,7,./DATA/Res/edges/864457509_567215828982-00004.jpg
3986,./DATA/Res/croped/874022290_555167107156-00004.jpg,./DATA/Res/collar/874022290_555167107156-00004.jpg,./DATA/Res/collarEdge/874022290_555167107156-00004.jpg,./DATA/Res/target/874022290_555167107156-00004.jpg,./DATA/Res/mask/874022290_555167107156-00004.jpg,104,27,144,27,74,0,174,100,5,./DATA/Res/edges/874022290_555167107156-00004.jpg
3987,./DATA/Res/croped/885453161_568658631391-00004.jpg,./DATA/Res/collar/885453161_568658631391-00004.jpg,./DATA/Res/collarEdge/885453161_568658631391-00004.jpg,./DATA/Res/target/885453161_568658631391-00004.jpg,./DATA/Res/mask/885453161_568658631391-00004.jpg,99,38,149,38,74,0,174,100,5,./DATA/Res/edges/885453161_568658631391-00004.jpg
3988,./DATA/Res/croped/892623628_563527612356-00004.jpg,./DATA/Res/collar/892623628_563527612356-00004.jpg,./DATA/Res/collarEdge/892623628_563527612356-00004.jpg,./DATA/Res/target/892623628_563527612356-00004.jpg,./DATA/Res/mask/892623628_563527612356-00004.jpg,112,44,140,43,76,0,176,100,5,./DATA/Res/edges/892623628_563527612356-00004.jpg
