imageName,orig_H,orig_W,upper_X,upper_Y,upper_W,upper_H,shoulder1_x,shoulder1_y,shoulder2_x,shoulder2_y,sleeve1_x,sleeve1_y,sleeve2_x,sleeve2_y,type
836770254_568959138494-00004.jpg,800,800,32,50,732,678,177,236,636,253,113,447,676,476,0
3563488801_568923456333-00003.jpg,800,800,31,81,747,705,168,169,634,220,70,387,688,464,0
2605212194_566751826238-00003.jpg,720,480,22,111,447,505,60,189,423,172,41,400,432,379,0
3114951995_566673547928-00001.jpg,760,760,79,45,629,673,180,132,582,126,129,320,653,306,0
842327034_547895990350-00002.jpg,800,800,137,119,490,627,223,217,551,211,180,380,579,370,0
141008911_557763304761-00005.jpg,900,600,18,132,557,623,113,188,465,182,59,358,538,348,0
272240386_556515934833-00004.jpg,800,800,94,2,615,771,216,62,602,97,113,511,688,514,0
1931353651_568046270059-00001.jpg,800,800,115,134,592,592,199,203,594,218,143,430,654,447,0
1601154446_566757669553-00004.jpg,750,750,30,20,689,677,171,97,573,88,0,196,716,200,0
1025110974_565519579079-00003.jpg,800,800,132,150,559,607,223,237,563,211,179,400,663,366,0
3172275327_568651732075-00004.jpg,800,800,86,50,619,694,152,121,601,127,110,325,683,332,0
1858266097_558201464989-00004.jpg,800,800,133,102,508,679,198,168,586,165,171,559,623,567,0
3407193925_566709319098-00004.jpg,800,800,45,11,715,772,193,73,614,74,115,432,705,430,0
1979304945_569207553552-00001.jpg,800,800,153,58,512,610,241,127,555,126,190,315,614,311,0
1130721368_569677474398-00003.jpg,800,800,78,50,638,702,185,137,572,130,124,357,641,347,0
1642215062_567963058553-00004.jpg,800,800,130,94,535,663,191,160,566,135,181,488,604,488,0
2797434428_533064571921-00002.jpg,800,800,57,113,687,662,186,158,598,164,105,365,682,365,0
791511561_568044116784-00004.jpg,800,800,78,27,628,738,207,103,584,110,118,310,678,307,0
2264241372_563587748291-00004.jpg,800,800,209,34,371,335,266,114,521,113,237,317,553,319,1
642496034_546513144338-00002.jpg,800,800,67,52,673,706,179,112,618,114,138,346,664,348,0
1704310402_552029531426-00004.jpg,800,800,85,42,631,746,190,147,613,147,144,348,659,348,0
715080325_564201250918-00002.jpg,800,800,132,163,506,526,253,221,522,228,182,352,605,352,0
92688455_554706804578-00001.jpg,1500,1500,353,151,928,1200,434,358,1122,316,436,1206,1234,1212,1
2573351612_526454309488-00002.jpg,800,800,71,24,680,762,186,75,621,77,102,286,684,293,0
2365832146_566194116134-00005.jpg,799,533,3,157,528,572,89,228,406,223,33,492,475,502,0
1806432020_565809519672-00000.jpg,750,750,19,127,584,528,120,215,410,160,83,374,491,301,0
2921467855_547735359152-00000.jpg,800,800,109,44,577,728,186,146,609,151,164,378,639,378,0
1906952243_567280372185-00004.jpg,800,800,182,13,428,333,287,50,506,53,206,158,584,160,0
2736409795_571241416990-00004.jpg,800,800,25,29,753,717,174,53,610,70,73,330,724,328,0
2228261674_550594158814-00004.jpg,800,800,103,20,594,730,211,140,584,147,157,746,663,734,1
1762002827_544752706858-00004.jpg,800,800,66,20,685,759,146,100,648,103,105,299,700,297,0
2930982576_566270867920-00004.jpg,800,800,120,32,553,717,225,131,593,130,183,509,624,517,0
139533114_564808883510-00000.jpg,800,800,120,154,563,605,239,206,567,209,172,505,633,510,0
3695083419_566122194142-00000.jpg,800,800,103,103,599,591,216,169,598,175,168,305,641,316,0
3079049963_568068520999-00004.jpg,800,800,102,46,592,707,202,100,605,108,152,306,644,313,0
2842374500_567162993418-00004.jpg,800,800,32,50,732,678,234,161,589,186,122,454,678,475,0
772287406_569412809582-00000.jpg,800,800,88,89,627,669,186,161,605,163,132,363,654,367,0
3128607307_567711211787-00000.jpg,3000,3000,421,175,1994,2618,964,416,2016,440,572,1364,2336,1276,0
814641475_528653453310-00004.jpg,800,800,78,20,656,761,194,79,620,80,117,281,686,276,0
2073147344_541454806865-00001.jpg,800,800,146,31,568,767,205,173,613,177,181,792,665,789,1
675955473_569730164411-00002.jpg,500,500,106,97,346,363,201,125,420,127,161,330,445,314,0
2396984156_564532944834-00004.jpg,800,800,111,107,587,623,214,139,599,145,170,317,617,328,0
1762002827_544752706858-00001.jpg,800,800,73,29,661,749,169,107,650,117,114,296,691,297,0
3395935911_567131431595-00004.jpg,877,878,99,42,714,795,211,97,659,109,106,319,757,333,0
670439763_559311256589-00004.jpg,800,800,144,70,508,644,236,164,556,159,255,707,560,700,1
92253262_564965533094-00004.jpg,800,800,58,94,713,631,172,192,628,184,103,491,714,497,0
823897986_568920039360-00003.jpg,800,800,90,89,608,620,201,154,581,132,141,296,661,281,0
1647073413_546588923217-00001.jpg,802,802,97,80,608,669,210,129,592,130,162,339,639,340,0
2752194733_569092497263-00004.jpg,800,800,21,77,542,675,103,141,506,153,74,350,535,354,0
1853030644_566543409430-00005.jpg,800,533,2,73,525,582,110,155,407,161,47,351,480,365,0
3241519092_565627450251-00001.jpg,800,800,159,99,468,611,234,191,560,191,240,688,566,696,1
2897030264_566275268359-00002.jpg,800,800,91,19,615,747,171,86,609,83,137,295,639,292,0
73900259_570020551621-00001.jpg,800,800,130,88,550,640,220,193,578,201,163,351,629,362,0
2926476459_565958631934-00002.jpg,853,640,63,199,479,477,185,266,406,260,95,362,490,369,0
3535107240_566495029629-00003.jpg,800,800,43,85,572,685,129,152,526,147,89,323,564,324,0
2319457779_566385136839-00002.jpg,800,800,71,58,683,676,192,189,620,177,121,379,686,399,0
1058688768_567173272024-00004.jpg,1000,750,7,97,735,797,130,251,616,246,70,516,678,503,0
1834907905_567690360925-00004.jpg,800,800,115,85,581,693,211,160,597,155,178,323,647,313,0
3369283777_568115858198-00004.jpg,800,800,54,73,687,670,192,115,610,118,101,359,712,335,0
2267205492_565994985994-00004.jpg,800,800,74,182,648,583,207,233,601,229,119,445,682,433,0
2350725509_567658083765-00003.jpg,468,465,54,17,361,425,117,42,338,43,73,216,381,213,0
902088878_566625534805-00004.jpg,800,800,87,11,628,768,195,55,594,54,118,402,674,421,0
1046677669_559789006556-00004.jpg,800,800,209,76,375,649,245,151,546,140,236,731,550,723,1
840218720_567147024526-00004.jpg,800,800,107,53,556,700,186,123,582,105,162,385,639,349,0
1998620838_556224374595-00004.jpg,348,326,8,19,309,305,63,54,255,47,34,141,293,138,0
647539052_554938941161-00004.jpg,800,800,77,82,651,650,210,152,580,148,125,379,670,379,0
2044336280_565116226583-00002.jpg,800,800,128,76,505,572,218,154,529,152,188,345,580,350,0
1800145826_537739252254-00000.jpg,800,800,87,41,639,715,180,111,639,130,117,733,693,738,1
3191713498_566474682439-00004.jpg,800,800,8,13,770,764,205,118,617,114,85,399,721,393,0
2107914438_569702205163-00003.jpg,800,800,172,72,487,574,248,139,574,149,211,323,613,308,0
2040944974_569691667259-00004.jpg,800,800,112,32,603,730,226,83,594,88,161,380,683,335,0
61117122_569249656764-00001.jpg,800,800,122,71,534,682,213,133,568,133,160,355,625,330,0
2752194733_569092497263-00000.jpg,800,800,23,75,545,679,101,142,499,149,71,351,536,352,0
1729176978_548339049618-00002.jpg,800,800,98,90,612,662,213,168,587,174,135,500,670,510,0
2665583867_567269770437-00004.jpg,800,800,160,131,504,525,235,182,536,182,205,633,610,635,1
2986533613_569857024616-00002.jpg,800,800,64,152,449,533,125,239,415,220,79,405,481,381,0
1770941857_566006646572-00004.jpg,1200,1200,136,36,922,1135,246,154,943,157,214,502,1002,504,0
3369193239_569455741690-00001.jpg,800,800,49,53,706,685,205,220,537,142,202,456,662,326,0
3708371790_566958966064-00002.jpg,800,800,88,59,636,648,196,125,605,127,143,286,668,288,0
891144409_568774401623-00004.jpg,800,800,67,83,643,593,195,151,592,148,124,333,669,332,0
306475375_555013895142-00003.jpg,800,800,96,146,613,583,201,205,602,214,146,432,660,451,0
2976537400_566754771568-00000.jpg,800,800,136,74,530,677,202,245,602,251,182,775,624,775,1
2937436463_554366395305-00003.jpg,800,800,62,87,678,634,170,190,620,181,123,377,670,360,0
2824998956_569019615991-00004.jpg,800,800,52,81,678,613,194,200,606,204,120,451,675,477,0
3270715789_569079218793-00002.jpg,800,800,76,25,672,746,173,87,618,83,134,295,686,291,0
2146742267_569405807648-00004.jpg,800,800,33,5,729,785,155,59,647,64,98,297,705,295,0
3042919611_564993216559-00004.jpg,800,800,157,87,470,550,248,141,501,141,202,374,576,372,0
2402058596_548858912230-00004.jpg,800,800,106,90,591,689,184,170,606,146,157,331,648,297,0
734631107_566954381916-00000.jpg,800,800,110,126,577,613,226,206,568,201,152,477,628,479,0
2866831311_565710391837-00004.jpg,800,800,85,37,619,734,188,83,612,93,153,301,641,300,0
3285329141_568767747791-00002.jpg,588,680,59,29,498,547,118,111,514,98,87,260,518,257,0
3395296883_566798405445-00004.jpg,800,800,92,48,619,713,196,148,607,131,144,346,656,350,0
693880400_564569353914-00004.jpg,800,800,35,8,716,735,200,87,572,84,66,767,730,770,1
3311989624_570141338114-00001.jpg,800,800,148,44,494,716,256,112,537,113,194,413,612,406,0
835878202_566673470305-00004.jpg,800,800,68,65,650,654,213,155,576,153,104,552,687,549,1
2848187894_557982828888-00001.jpg,800,800,59,38,697,703,193,146,623,152,137,716,667,720,1
3586102572_564640889113-00001.jpg,800,800,90,41,620,728,200,151,586,134,121,720,678,721,1
2641163166_565149952665-00002.jpg,800,800,45,139,517,631,119,236,480,244,81,418,513,427,0
618895543_566423589432-00004.jpg,920,920,49,58,815,790,225,145,689,145,101,376,820,383,0
3395296883_569948391983-00004.jpg,800,800,21,24,733,765,157,99,602,101,69,323,698,323,0
2068517310_559571710859-00004.jpg,800,800,163,3,454,787,238,211,557,217,197,669,605,668,0
3462318818_561903231434-00003.jpg,800,800,1,15,660,705,109,99,497,77,34,309,602,251,0
3362435999_569627327268-00000.jpg,800,800,120,71,543,693,182,174,609,180,163,395,633,386,0
894260411_565947134541-00001.jpg,800,800,35,27,712,712,184,89,600,104,86,332,685,332,0
2816717155_527796653013-00002.jpg,1136,852,127,106,645,764,222,173,676,171,177,324,723,339,0
2573351612_526454309488-00000.jpg,800,800,89,0,662,778,180,63,626,69,105,271,686,281,0
84179975_559187828524-00001.jpg,800,800,226,113,375,570,294,302,532,300,278,663,546,670,1
258821268_566664706920-00004.jpg,800,800,56,10,695,768,180,55,606,57,80,220,717,220,0
1012918910_569029436749-00004.jpg,800,800,139,50,506,699,194,104,595,112,182,390,626,368,0
2889266992_564558420102-00001.jpg,800,800,62,49,686,682,235,299,566,293,95,713,710,724,1
828460696_565874882704-00004.jpg,800,800,51,80,683,554,244,172,551,179,106,373,685,391,0
2012758000_567921944861-00004.jpg,800,800,140,126,504,598,228,201,560,200,200,377,595,371,0
2482800552_566704383976-00000.jpg,1200,1200,144,70,927,1052,300,209,911,209,202,518,1013,516,0
275455590_570861857127-00000.jpg,800,800,156,116,458,412,259,171,548,185,191,461,609,465,1
3241629072_565148682891-00004.jpg,800,800,89,94,620,654,202,156,611,172,156,365,644,355,0
386719052_568577158150-00004.jpg,800,800,113,101,546,590,220,161,560,167,178,344,604,344,0
2316103562_568106504139-00004.jpg,800,800,125,82,547,675,241,135,566,137,168,310,630,330,0
640841425_567864254463-00004.jpg,800,800,198,0,335,325,249,43,468,37,221,137,504,127,0
1710478745_569214067629-00004.jpg,800,800,77,39,633,736,174,100,591,76,141,311,661,282,0
2540940393_564246849071-00001.jpg,800,800,163,86,466,630,235,189,557,185,232,710,565,714,1
651666831_551610927559-00004.jpg,800,800,123,98,507,586,226,141,541,133,177,290,618,274,0
807178921_567433511750-00001.jpg,800,800,37,111,714,613,156,188,599,168,89,370,680,337,0
3413858392_569081609844-00000.jpg,800,800,98,55,582,708,179,159,613,167,154,401,644,389,0
2937436463_569007754782-00000.jpg,800,800,62,90,674,628,182,178,623,179,121,368,682,363,0
1746897973_35689520298-00002.jpg,1000,1000,94,9,820,918,223,80,153,342,779,82,839,358,1
2513594693_567180995456-00003.jpg,800,800,15,192,475,558,93,249,421,248,49,390,459,389,0
2821214212_568564240648-00004.jpg,800,800,161,146,476,493,265,217,533,223,196,365,594,372,0
1025277566_548822652511-00004.jpg,800,800,81,24,638,745,171,118,133,344,623,113,650,330,1
806802691_562794994953-00000.jpg,800,800,63,79,674,653,236,283,545,279,87,700,710,697,1
1720156976_566685393700-00000.jpg,800,800,124,137,558,595,226,217,570,211,171,495,637,494,0
3623480289_565299150420-00004.jpg,800,800,69,42,681,724,205,117,613,107,140,318,681,334,0
721783640_571296643485-00001.jpg,1109,752,23,132,694,892,175,194,562,191,59,812,681,816,1
3138797304_566527539368-00002.jpg,800,800,166,40,486,732,261,108,537,109,186,402,617,403,0
806348657_564201984201-00004.jpg,800,800,134,11,553,710,213,115,594,115,180,752,636,760,1
3097143302_569191996446-00003.jpg,800,800,146,37,546,717,222,183,597,200,207,728,606,745,1
1981009505_565673314964-00001.jpg,700,700,354,151,335,406,408,197,632,192,389,318,661,306,0
99520729_569839434269-00000.jpg,800,800,125,19,479,546,246,46,523,56,199,195,556,198,0
1776612466_568467115626-00000.jpg,800,800,40,89,666,612,137,256,485,205,101,391,546,343,0
1773494174_566465566844-00005.jpg,1198,800,0,53,638,778,100,128,534,129,31,328,610,340,0
1646214430_555694616977-00005.jpg,1200,800,8,22,776,901,145,119,653,119,40,932,755,932,1
864911145_547352566296-00001.jpg,1000,1000,295,198,582,602,440,289,705,288,353,527,808,528,0
73877558_566075300350-00004.jpg,800,800,88,31,631,712,202,89,613,87,126,256,683,253,0
2173451877_550575308029-00002.jpg,390,389,48,37,275,315,83,74,277,74,71,216,299,221,0
2870171834_567422042985-00004.jpg,750,750,23,32,711,667,211,79,584,96,40,205,708,215,0
3015928433_567342313145-00002.jpg,800,800,157,143,490,523,250,208,551,210,190,374,600,361,0
3308815179_567942571704-00004.jpg,1944,1944,54,337,905,1238,203,492,825,478,133,1019,889,1022,0
98246648_569936593656-00000.jpg,800,800,123,51,569,724,206,143,593,138,167,347,634,338,0
3463886195_569163956928-00004.jpg,800,800,44,21,704,757,137,159,663,166,105,385,700,384,0
1041009063_567533310711-00004.jpg,800,800,132,98,535,615,241,144,560,138,183,288,629,269,0
132578376_569012128226-00001.jpg,800,800,113,47,557,684,188,144,605,147,165,350,633,347,0
2193779268_569720583234-00000.jpg,800,800,116,117,562,637,193,233,592,219,171,413,608,401,0
2455547464_570892831657-00004.jpg,800,800,118,45,566,696,236,157,573,158,184,497,634,520,0
860087174_551249679267-00004.jpg,800,800,122,41,570,738,206,153,580,140,170,306,638,295,0
384561703_548141231584-00004.jpg,1000,750,41,185,660,639,187,290,529,270,109,522,650,530,0
298476209_567721992918-00001.jpg,800,800,21,100,556,584,108,215,437,174,51,369,531,317,0
3290606125_555534251095-00003.jpg,800,800,81,44,662,713,176,165,634,150,135,348,684,337,0
3039702046_549964376601-00000.jpg,800,800,15,180,564,599,200,352,537,521,86,553,464,732,0
3378046131_566113229464-00002.jpg,800,800,72,128,640,618,203,240,588,243,116,430,674,436,0
3001774682_568058987498-00004.jpg,1200,1200,171,118,886,968,353,293,810,271,241,829,986,795,0
1015429873_567525793793-00004.jpg,800,800,72,0,666,767,176,99,610,94,121,337,681,329,0
3831208968_570264266003-00002.jpg,800,800,93,64,594,635,201,174,583,181,127,320,652,308,0
862760936_557648900096-00002.jpg,2500,2500,104,262,2257,1970,736,857,1814,861,161,2143,2296,2168,1
2937436463_557118476788-00003.jpg,800,800,58,88,681,635,167,203,613,186,116,377,684,362,0
1886408766_570184757635-00004.jpg,800,800,85,3,612,752,121,80,659,79,119,208,652,208,0
2107625396_550824141232-00004.jpg,800,800,131,175,581,517,217,244,628,240,200,422,669,405,0
1931535762_551400105533-00000.jpg,800,800,10,43,746,703,57,355,376,233,91,622,523,455,0
852327763_561530597086-00000.jpg,800,800,26,8,518,779,169,200,520,255,43,719,465,778,1
775836877_568840119887-00000.jpg,1000,1000,149,150,694,697,274,225,705,231,191,400,784,405,0
2937436463_554301329679-00001.jpg,800,800,63,90,677,631,207,164,587,156,130,384,674,359,0
70609473_568183217095-00002.jpg,854,794,114,31,484,658,180,131,553,124,157,369,577,352,0
3075001979_567105098866-00001.jpg,800,800,83,19,638,766,178,105,614,111,133,322,665,320,0
1804105430_562248478414-00001.jpg,800,800,168,78,474,646,216,219,538,155,178,719,551,740,1
2028087366_557047785987-00001.jpg,800,800,121,28,557,754,211,147,588,150,157,719,645,720,1
394327554_565319889373-00004.jpg,800,800,8,1,778,785,177,67,616,71,82,456,700,455,0
880998554_547651492572-00004.jpg,800,800,14,53,637,692,115,128,520,116,67,328,582,333,0
1816064269_566230248741-00003.jpg,640,750,108,34,539,558,199,108,557,102,150,257,606,255,0
2966462445_553633190769-00005.jpg,1200,800,45,257,728,767,160,310,690,352,129,503,708,537,0
502608381_559071804956-00004.jpg,700,700,165,65,377,565,207,130,501,136,205,619,515,608,1
1723377457_569166684054-00004.jpg,800,800,97,25,575,580,202,81,576,67,151,251,619,249,0
2845662677_551690510403-00001.jpg,800,800,104,91,628,664,195,168,612,170,148,307,648,312,0
2658411369_567099826415-00004.jpg,800,800,78,113,631,661,214,176,590,177,144,362,653,378,0
2540723481_566173987066-00003.jpg,800,800,59,59,671,734,209,117,587,113,123,405,659,412,0
1755250075_567920999955-00002.jpg,750,750,126,165,496,510,213,221,526,224,175,507,570,520,0
340034414_559151304674-00000.jpg,800,800,197,53,365,686,264,139,517,159,212,569,550,546,0
1979304945_566856037259-00002.jpg,800,800,159,52,518,609,234,139,584,132,210,313,628,297,0
785742032_565600555192-00003.jpg,750,750,108,108,543,564,210,185,547,176,162,360,594,341,0
59831085_565380922017-00004.jpg,800,800,103,56,585,691,188,93,610,97,151,234,660,247,0
2949659468_567096541323-00004.jpg,800,800,175,132,451,500,233,163,553,157,222,377,585,363,0
3359824017_568223094217-00004.jpg,800,800,72,24,640,739,183,94,605,84,120,292,675,291,0
2274705922_541272557614-00003.jpg,640,640,84,11,476,597,139,111,479,105,114,284,501,286,0
178265430_566942017631-00004.jpg,800,800,180,120,455,583,242,180,582,180,212,348,586,353,0
265612869_570133392626-00004.jpg,800,800,292,287,428,486,364,358,650,356,307,765,671,762,1
1658993094_568546256102-00003.jpg,700,700,65,209,615,461,169,382,567,430,92,508,625,586,0
486401584_549781861230-00003.jpg,750,750,132,74,485,565,204,123,549,126,179,247,570,243,0
69868864_550591510254-00004.jpg,800,800,105,95,592,632,231,177,574,171,169,402,641,413,0
3036187127_566472324022-00002.jpg,800,800,26,288,328,382,74,326,313,327,40,424,345,407,0
88438189_567405384746-00004.jpg,800,800,114,40,553,721,194,124,591,123,157,328,633,327,0
2658411369_552458879720-00004.jpg,800,800,45,31,695,748,184,101,617,104,113,317,686,327,0
32069727_559689375720-00005.jpg,914,609,20,19,568,850,130,134,515,134,61,673,548,691,1
3358880616_569480401607-00004.jpg,800,800,151,14,431,466,227,43,518,44,206,233,541,231,0
3176261118_566823924252-00004.jpg,1200,1200,615,281,557,576,722,340,1083,334,667,679,1131,680,1
362891092_565841761497-00000.jpg,800,800,110,79,587,650,223,136,577,140,145,305,655,305,0
2964316044_553296662310-00004.jpg,800,800,123,85,578,675,243,130,561,116,177,382,645,375,0
834807033_567681486197-00000.jpg,1000,1000,118,41,720,890,210,164,739,155,190,426,778,422,0
2981710168_538985261581-00004.jpg,800,800,112,36,559,726,321,111,657,218,212,598,506,770,1
2631656985_565056493109-00001.jpg,800,800,120,66,583,601,277,113,564,134,179,294,652,298,0
2048418825_569860923145-00004.jpg,800,800,97,50,588,726,156,122,629,137,151,360,644,343,0
2209386033_565565284893-00004.jpg,800,800,70,87,635,612,210,207,593,205,168,689,653,684,1
409649362_565096785811-00000.jpg,800,800,75,21,660,746,169,89,624,90,121,310,676,311,0
2819894826_563081860796-00004.jpg,800,800,121,43,543,730,189,164,601,169,150,761,605,762,1
2104775232_531349380588-00002.jpg,1000,1000,102,101,807,786,286,158,727,156,144,347,874,332,0
845071222_568545306630-00004.jpg,800,800,105,97,596,610,222,169,571,167,152,394,653,385,0
1613870120_570798683840-00004.jpg,800,800,131,112,548,612,246,138,578,149,176,379,623,431,0
1647073413_564550677040-00000.jpg,801,801,69,55,658,722,185,125,617,126,123,322,663,316,0
3383227389_568982390420-00001.jpg,707,750,156,119,468,565,229,170,557,176,195,332,587,327,0
1614993828_567932428032-00000.jpg,789,789,1,132,652,551,136,259,424,262,57,505,492,523,0
703241823_44308797921-00004.jpg,800,800,154,87,506,673,244,184,574,192,193,609,621,602,1
3476172114_560491806290-00003.jpg,800,800,113,48,588,695,197,167,615,169,152,742,659,743,1
2446059541_565930832874-00003.jpg,800,800,94,97,606,649,213,177,598,181,135,526,672,514,0
378897999_567196049668-00004.jpg,800,800,32,50,732,678,237,159,567,163,128,455,673,474,0
205504423_570605870151-00005.jpg,995,662,47,84,567,759,120,199,562,197,75,452,572,392,0
772287406_545535522517-00000.jpg,800,800,95,98,618,671,188,169,621,174,152,367,651,370,0
160208833_569596389053-00002.jpg,800,800,77,24,657,739,206,89,594,87,123,299,672,306,0
88838956_567283742623-00002.jpg,800,800,31,60,702,736,169,144,597,139,98,351,671,356,0
1578264373_565661175358-00000.jpg,800,800,138,32,520,654,194,98,585,79,185,285,612,276,0
2751357569_566586635204-00004.jpg,800,800,66,11,696,769,160,84,644,83,110,284,709,278,0
1700673960_570653547462-00003.jpg,800,800,212,41,367,349,260,127,523,121,234,315,556,316,0
3260793096_552505578460-00004.jpg,800,800,79,128,647,556,223,221,574,222,136,393,665,387,0
362925212_537028688547-00004.jpg,800,800,156,38,491,700,191,143,617,150,206,765,606,763,1
522430678_566686841445-00002.jpg,800,800,141,3,532,676,272,37,543,40,224,299,608,302,0
73900259_569808951957-00000.jpg,800,800,141,75,538,609,233,188,570,194,198,372,633,358,0
3556477795_566352362046-00002.jpg,800,800,99,64,606,687,209,156,584,148,143,345,666,331,0
2636225327_566822315823-00001.jpg,800,800,30,13,724,755,141,136,614,120,99,328,700,324,0
2289317692_571258589045-00002.jpg,800,800,209,125,530,626,362,217,658,197,298,397,741,390,0
3270715789_569079218793-00003.jpg,800,800,75,25,673,746,174,94,617,90,137,298,687,290,0
2968158003_570874112772-00002.jpg,800,800,121,85,557,651,209,167,581,160,171,347,637,319,0
3431650655_565342730331-00002.jpg,800,800,112,102,580,605,219,178,570,185,171,370,627,376,0
753362180_567079570613-00004.jpg,800,800,81,14,667,771,159,60,624,56,135,279,686,272,0
3071094149_565970934382-00002.jpg,800,800,148,94,626,679,426,160,778,320,269,329,695,578,0
842599275_556006432185-00004.jpg,1000,1000,221,70,570,852,286,174,725,173,258,920,754,917,1
1676834963_569872838209-00005.jpg,1198,800,28,109,751,929,150,229,666,229,107,524,728,504,0
2797271400_566993066610-00000.jpg,804,809,87,77,617,698,164,157,595,179,141,345,635,351,0
712330749_566662408284-00002.jpg,800,800,96,23,608,732,187,106,601,109,156,318,646,320,0
1627423800_565928779085-00005.jpg,1200,800,4,170,793,879,124,216,681,219,72,471,735,468,0
1974378418_566088620847-00004.jpg,800,800,67,5,687,772,140,127,671,100,113,249,707,254,0
2625746688_564967660204-00004.jpg,800,800,90,95,624,657,185,173,588,163,132,360,685,338,0
3427233668_567834966990-00000.jpg,800,800,276,116,524,656,366,181,743,179,332,392,768,397,0
3918556572_570499839184-00000.jpg,800,800,129,92,570,651,202,160,584,150,159,319,636,341,0
1765974734_564763660571-00004.jpg,800,800,128,91,549,649,220,198,599,166,152,739,569,760,1
2904628841_565483340968-00001.jpg,800,800,5,104,462,561,74,211,370,197,39,399,430,332,0
3015928433_567342313145-00001.jpg,800,800,158,144,490,522,246,218,550,212,197,370,599,363,0
1671630466_566289727561-00004.jpg,800,800,120,80,584,608,220,138,584,129,160,423,635,430,0
749297226_556876616416-00004.jpg,703,704,100,19,494,656,173,105,529,104,139,612,562,613,1
829401588_566883173824-00003.jpg,800,800,142,114,501,654,194,219,580,219,188,434,614,422,0
1904637975_555054721962-00005.jpg,1200,800,32,247,714,751,161,326,626,329,102,519,694,508,0
2463200542_556291384628-00001.jpg,800,800,78,10,668,771,182,76,647,79,135,294,700,291,0
1601189559_564423139292-00000.jpg,800,800,144,89,496,669,217,226,576,229,162,756,628,757,1
2265603143_566606228431-00004.jpg,800,800,109,39,554,719,164,153,607,140,154,394,638,377,0
1749431228_530218852089-00004.jpg,800,800,97,31,594,737,200,115,602,115,148,346,654,340,0
786760822_565613370497-00001.jpg,800,800,54,34,693,719,175,124,618,132,111,343,692,351,0
3471666091_569227513781-00004.jpg,740,740,68,10,621,704,138,66,607,69,96,253,640,256,0
3380954523_568671036271-00004.jpg,800,800,94,85,615,653,199,156,597,160,149,362,655,363,0
1648284710_545668340195-00002.jpg,800,800,32,11,646,746,110,84,551,90,69,286,592,287,0
173275708_562461650629-00001.jpg,1200,1200,211,95,792,1006,318,293,895,289,275,1113,942,1113,1
2633541340_569917051467-00004.jpg,800,800,69,0,645,776,109,70,677,79,117,684,689,668,1
2124813633_566686714441-00001.jpg,800,800,23,163,456,518,94,210,407,207,54,345,443,351,0
2181773412_566773325321-00004.jpg,800,800,8,13,770,764,207,115,612,116,71,393,718,400,0
2050511743_563309229003-00004.jpg,800,800,158,101,499,629,207,226,568,204,277,611,572,574,1
581753261_568331289291-00004.jpg,1390,1390,398,242,607,900,415,385,379,698,974,387,1038,681,1
710033491_565555101356-00004.jpg,800,800,85,73,618,714,195,123,610,118,126,295,671,300,0
772287406_534860512738-00004.jpg,800,800,99,95,613,678,189,167,615,168,144,363,654,367,0
737729038_566508306980-00004.jpg,800,800,64,11,676,772,127,76,643,60,113,340,670,355,0
2868572169_566489022415-00003.jpg,800,800,86,107,629,669,195,152,583,159,117,366,663,351,0
3708371790_565619698930-00004.jpg,800,800,88,62,627,658,209,122,579,116,150,301,651,301,0
3418956585_566628185748-00004.jpg,800,800,65,40,693,725,185,95,639,101,104,296,723,287,0
2657086836_565763692654-00004.jpg,800,800,134,61,527,693,233,148,573,152,185,324,612,329,0
38271623_532199593742-00003.jpg,1000,750,53,153,583,717,192,230,565,224,52,873,641,908,1
1821587888_567059529880-00001.jpg,800,800,82,96,612,623,268,132,585,206,141,296,620,417,0
2267837829_565998412323-00004.jpg,800,800,99,99,612,643,226,195,567,193,150,422,656,421,0
383724205_565292999583-00004.jpg,800,800,90,58,619,678,195,128,601,134,139,725,648,727,1
3410545905_567681610870-00002.jpg,800,800,238,167,331,402,278,240,515,234,265,362,534,360,0
2913915947_545185489965-00000.jpg,800,800,84,78,632,691,180,151,632,159,135,309,673,296,0
1986462382_567703039664-00004.jpg,800,800,8,0,761,776,191,139,633,151,84,462,720,477,0
2795055817_567651479933-00000.jpg,400,400,47,28,289,352,85,79,300,87,80,203,319,191,0
59402401_560239185996-00004.jpg,800,800,22,41,752,629,213,177,580,171,61,513,739,500,0
2167114252_566972056614-00004.jpg,800,800,108,19,558,749,223,57,571,52,167,250,634,248,0
1755463799_545485403575-00001.jpg,800,800,94,52,617,638,212,115,585,115,143,291,652,297,0
2496142783_568793759156-00005.jpg,800,533,39,143,466,611,119,188,419,185,77,431,474,436,0
189080833_568059282894-00004.jpg,800,800,92,37,597,705,211,90,585,96,137,298,645,294,0
875040103_568786456430-00002.jpg,1106,1000,21,126,964,892,484,265,818,291,349,528,913,594,0
2015853717_564233335335-00004.jpg,5000,5000,310,512,2537,3966,933,1727,2213,1780,700,4240,2520,4247,1
392163146_566466950052-00004.jpg,750,750,120,42,480,641,189,105,517,94,143,282,567,267,0
1599222588_564117623391-00000.jpg,800,800,115,20,593,760,207,146,624,145,186,378,661,374,0
3001654706_565466741406-00002.jpg,800,800,89,24,634,765,183,138,616,139,124,348,660,351,0
2103919491_544104097959-00000.jpg,750,750,50,14,637,696,168,98,571,86,117,315,650,288,0
